virus_strain	serum_strain	serum_id	source	titer
DENV2/VIETNAM/AC21/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	11
DENV2/VIETNAM/AC21/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	11
DENV2/VIETNAM/AC21/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	21
DENV2/VIETNAM/AC21/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	24
DENV2/VIETNAM/AC21/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	25	monovalent	14
DENV2/VIETNAM/AC21/2003	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	10
DENV2/VIETNAM/AC21/2003	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	12
DENV2/VIETNAM/AC21/2003	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	13
DENV2/VIETNAM/AC21/2003	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	15
DENV2/VIETNAM/AC20/2003	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	3	monovalent	16
DENV2/VIETNAM/AC20/2003	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	8	monovalent	14
DENV2/VIETNAM/AC20/2003	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	13	monovalent	17
DENV2/VIETNAM/AC20/2003	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	19	monovalent	16
DENV2/VIETNAM/AC20/2003	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	10
DENV2/VIETNAM/AC20/2003	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	44	monovalent	11
DENV2/VIETNAM/AC20/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	1	monovalent	10
DENV2/VIETNAM/AC20/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	10
DENV2/VIETNAM/AC20/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	12
DENV2/VIETNAM/AC20/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	15
DENV2/VIETNAM/AC20/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	32
DENV2/VIETNAM/AC20/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	12
DENV2/VIETNAM/AC20/2003	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	16
DENV2/VIETNAM/AC20/2003	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	20
DENV2/VIETNAM/AC20/2003	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	17
DENV2/VIETNAM/AC20/2003	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	11
DENV2/VIETNAM/AC20/2003	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	13
DENV2/VIETNAM/AC20/2003	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	10
DENV2/VIETNAM/AC20/2003	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	16
DENV2/VIETNAM/AC20/2003	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	14
DENV3/CAMBODIA/AC23/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	18
DENV3/CAMBODIA/AC23/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	11
DENV3/CAMBODIA/AC23/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	15
DENV3/CAMBODIA/AC23/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	51
DENV3/CAMBODIA/AC23/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	49
DENV3/CAMBODIA/AC23/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	10
DENV3/CAMBODIA/AC23/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	19	monovalent	20
DENV3/CAMBODIA/AC23/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	18
DENV3/CAMBODIA/AC23/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	25	monovalent	16
DENV3/FIJI/29472/1992	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	13	monovalent	10
DENV3/FIJI/29472/1992	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	12
DENV3/FIJI/29472/1992	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	20
DENV3/FIJI/29472/1992	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	16
DENV3/FIJI/29472/1992	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	16
DENV3/FIJI/29472/1992	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	65
DENV3/FIJI/29472/1992	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	40
DENV3/FIJI/29472/1992	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	20
DENV3/FIJI/29472/1992	DENV3/INDONESIA/SLEMANDELTA30/1978	19	monovalent	22
DENV3/FIJI/29472/1992	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	25
DENV3/FIJI/29472/1992	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	10
DENV3/FIJI/29472/1992	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	11
DENV3/NICARAGUA/BIDV4753/2009	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	13	monovalent	15
DENV3/NICARAGUA/BIDV4753/2009	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	15	monovalent	12
DENV3/NICARAGUA/BIDV4753/2009	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	14
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	1	monovalent	13
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	25
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	20
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	23
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	19
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	85
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	28
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	19	monovalent	35
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	33
DENV3/NICARAGUA/BIDV4753/2009	DENV3/INDONESIA/SLEMANDELTA30/1978	25	monovalent	27
DENV3/NICARAGUA/BIDV4753/2009	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	14
DENV3/NICARAGUA/BIDV4753/2009	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	18
DENV3/NICARAGUA/BIDV4753/2009	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	12
DENV3/NICARAGUA/BIDV4753/2009	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	13
DENV3/NICARAGUA/BIDV4753/2009	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	11
DENV3/NICARAGUA/BIDV4753/2009	DENV4/DOMINICA/814669DELTA30/1981	67	monovalent	10
DENV3/PUERTO_RICO/429965/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	15	monovalent	15
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	1	monovalent	12
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	33
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	15
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	21
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	162
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	89
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	22
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	19	monovalent	45
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	23
DENV3/PUERTO_RICO/429965/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	25	monovalent	23
DENV3/PUERTO_RICO/429965/2006	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	11
DENV3/PUERTO_RICO/429965/2006	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	13
DENV3/PUERTO_RICO/429965/2006	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	11
DENV3/PUERTO_RICO/429965/2006	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	18
DENV3/PUERTO_RICO/429965/2006	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	10
DENV3/PUERTO_RICO/S228762/1963	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	13	monovalent	11
DENV3/PUERTO_RICO/S228762/1963	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	19	monovalent	10
DENV3/PUERTO_RICO/S228762/1963	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	12
DENV3/PUERTO_RICO/S228762/1963	DENV3/INDONESIA/SLEMANDELTA30/1978	1	monovalent	12
DENV3/PUERTO_RICO/S228762/1963	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	18
DENV3/PUERTO_RICO/S228762/1963	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	20
DENV3/PUERTO_RICO/S228762/1963	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	41
DENV3/PUERTO_RICO/S228762/1963	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	68
DENV3/PUERTO_RICO/S228762/1963	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	14
DENV3/PUERTO_RICO/S228762/1963	DENV3/INDONESIA/SLEMANDELTA30/1978	19	monovalent	52
DENV3/PUERTO_RICO/S228762/1963	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	22
DENV3/PUERTO_RICO/S228762/1963	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	23
DENV3/PUERTO_RICO/S228762/1963	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	14
DENV3/PUERTO_RICO/S228762/1963	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	13
DENV3/PUERTO_RICO/S228762/1963	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	18
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	12
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	16
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	12
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	44
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	31
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	20
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/INDONESIA/SLEMANDELTA30/1978	19	monovalent	19
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	20
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/INDONESIA/SLEMANDELTA30/1978	25	monovalent	11
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	12
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	12
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	8	monovalent	19
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	13	monovalent	24
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	15	monovalent	19
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	19	monovalent	20
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	25
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	43	monovalent	12
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	44	monovalent	13
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	48	monovalent	10
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	59	monovalent	13
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	1	monovalent	25
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	32
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	23
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	31
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	140
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	83
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	28
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	19	monovalent	50
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	23
DENV3/VIETNAM/BIDV1329/2006	DENV3/INDONESIA/SLEMANDELTA30/1978	25	monovalent	31
DENV3/VIETNAM/BIDV1329/2006	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	25
DENV3/VIETNAM/BIDV1329/2006	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	30
DENV3/VIETNAM/BIDV1329/2006	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	29
DENV3/VIETNAM/BIDV1329/2006	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	16
DENV3/VIETNAM/BIDV1329/2006	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	26
DENV3/VIETNAM/BIDV1329/2006	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	17
DENV3/VIETNAM/BIDV1329/2006	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	18
DENV3/VIETNAM/BIDV1329/2006	DENV4/DOMINICA/814669DELTA30/1981	67	monovalent	17
DENV3/VIETNAM/BIDV1329/2006	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	17
DENV3/VIETNAM/BIDV1817/2007	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	8	monovalent	15
DENV3/VIETNAM/BIDV1817/2007	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	19	monovalent	21
DENV3/VIETNAM/BIDV1817/2007	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	18
DENV3/VIETNAM/BIDV1817/2007	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	43	monovalent	11
DENV3/VIETNAM/BIDV1817/2007	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	44	monovalent	15
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	1	monovalent	15
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	37
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	20
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	22
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	173
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	111
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	26
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	19	monovalent	49
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	21
DENV3/VIETNAM/BIDV1817/2007	DENV3/INDONESIA/SLEMANDELTA30/1978	25	monovalent	41
DENV3/VIETNAM/BIDV1817/2007	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	15
DENV3/VIETNAM/BIDV1817/2007	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	14
DENV3/VIETNAM/BIDV1817/2007	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	19
DENV3/VIETNAM/BIDV1817/2007	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	20
DENV3/VIETNAM/BIDV1817/2007	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	13
DENV3/VIETNAM/BIDV1817/2007	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	12
DENV4/CAMBODIA/AC33/2011	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	11
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	21
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	25
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	49
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	13
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	15
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	53	monovalent	15
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	20
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	18
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	67	monovalent	14
DENV4/CAMBODIA/AC33/2011	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	16
DENV4/CAMBODIA/NA/2010	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	3	monovalent	12
DENV4/CAMBODIA/NA/2010	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	8	monovalent	11
DENV4/CAMBODIA/NA/2010	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	13	monovalent	12
DENV4/CAMBODIA/NA/2010	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	19	monovalent	13
DENV4/CAMBODIA/NA/2010	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	10
DENV4/CAMBODIA/NA/2010	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	48	monovalent	10
DENV4/CAMBODIA/NA/2010	DENV3/INDONESIA/SLEMANDELTA30/1978	1	monovalent	15
DENV4/CAMBODIA/NA/2010	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	18
DENV4/CAMBODIA/NA/2010	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	13
DENV4/CAMBODIA/NA/2010	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	12
DENV4/CAMBODIA/NA/2010	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	11
DENV4/CAMBODIA/NA/2010	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	13
DENV4/CAMBODIA/NA/2010	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	16
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	32
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	34
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	71
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	30
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	20
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	53	monovalent	25
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	23
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	31
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	67	monovalent	20
DENV4/CAMBODIA/NA/2010	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	28
DENV4/DOMINICA/814669DELTA30/1981	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	27
DENV4/DOMINICA/814669DELTA30/1981	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	22
DENV4/DOMINICA/814669DELTA30/1981	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	14
DENV4/DOMINICA/814669DELTA30/1981	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	28
DENV4/INDONESIA/AC36/1973	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	15	monovalent	11
DENV4/INDONESIA/AC36/1973	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	19	monovalent	20
DENV4/INDONESIA/AC36/1973	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	10
DENV4/INDONESIA/AC36/1973	DENV3/INDONESIA/SLEMANDELTA30/1978	8	monovalent	11
DENV4/INDONESIA/AC36/1973	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	16
DENV4/INDONESIA/AC36/1973	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	15
DENV4/INDONESIA/AC36/1973	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	20
DENV4/INDONESIA/AC36/1973	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	11
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	189
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	36
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	267
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	40
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	27
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	53	monovalent	24
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	35
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	42
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	67	monovalent	32
DENV4/INDONESIA/AC36/1973	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	34
DENV4/PUERTO_RICO/347751/1998	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	11
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	88
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	24
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	77
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	19
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	15
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	53	monovalent	11
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	17
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	17
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	67	monovalent	13
DENV4/PUERTO_RICO/347751/1998	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	13
DENV4/PUERTO_RICO/BIDV2446/1999	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	19	monovalent	10
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	391
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	39
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	241
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	88
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	21
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	37
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	15
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/DOMINICA/814669DELTA30/1981	67	monovalent	69
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	25
DENV4/MALAYSIA/P731120/1973	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	15	monovalent	11
DENV4/MALAYSIA/P731120/1973	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	11
DENV4/MALAYSIA/P731120/1973	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	22
DENV4/MALAYSIA/P731120/1973	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	45
DENV4/MALAYSIA/P731120/1973	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	13
DENV4/MALAYSIA/P731120/1973	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	11
DENV4/MALAYSIA/P731120/1973	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	18
DENV4/MALAYSIA/P731120/1973	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	10
DENV4/THAILAND/D85052/1985	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	3	monovalent	18
DENV4/THAILAND/D85052/1985	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	8	monovalent	19
DENV4/THAILAND/D85052/1985	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	13	monovalent	12
DENV4/THAILAND/D85052/1985	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	15	monovalent	11
DENV4/THAILAND/D85052/1985	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	19	monovalent	19
DENV4/THAILAND/D85052/1985	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	38	monovalent	14
DENV4/THAILAND/D85052/1985	DENV3/INDONESIA/SLEMANDELTA30/1978	1	monovalent	17
DENV4/THAILAND/D85052/1985	DENV3/INDONESIA/SLEMANDELTA30/1978	2	monovalent	24
